date,Day Ahead Auction (ES),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2020-05-19 16:00:00+00:00,24.42,3244.0,24987.0,6388.5
2020-05-19 17:00:00+00:00,25.39,3386.0,24973.0,4654.1
2020-05-19 18:00:00+00:00,26.49,3515.0,25284.0,2082.2
2020-05-19 19:00:00+00:00,28.0,3672.0,26484.0,804.1
2020-05-19 20:00:00+00:00,27.52,3803.0,25851.0,595.6
2020-05-19 21:00:00+00:00,26.49,3698.0,23863.0,562.6
2020-05-19 22:00:00+00:00,27.21,3920.0,22511.0,569.4
2020-05-19 23:00:00+00:00,26.98,3756.0,21192.0,552.5
2020-05-20 00:00:00+00:00,26.49,3454.0,20297.0,528.6
2020-05-20 01:00:00+00:00,26.45,3170.0,19897.0,477.8
2020-05-20 02:00:00+00:00,26.44,2917.0,19862.0,451.8
2020-05-20 03:00:00+00:00,26.98,2740.0,20177.0,343.8
2020-05-20 04:00:00+00:00,27.52,2523.0,21666.0,234.4
2020-05-20 05:00:00+00:00,27.69,2257.0,22893.0,563.6
2020-05-20 06:00:00+00:00,27.69,1857.0,24628.0,2416.8
2020-05-20 07:00:00+00:00,27.94,1480.0,26183.0,4891.4
2020-05-20 08:00:00+00:00,27.21,1213.0,27083.0,6925.5
2020-05-20 09:00:00+00:00,27.21,1117.0,27739.0,8023.7
2020-05-20 10:00:00+00:00,27.52,1083.0,28409.0,8490.1
2020-05-20 11:00:00+00:00,27.94,1090.0,29014.0,8665.2
2020-05-20 12:00:00+00:00,27.94,1273.0,28358.0,8750.8
2020-05-20 13:00:00+00:00,26.46,1535.0,26693.0,8645.0
2020-05-20 14:00:00+00:00,25.0,1857.0,26118.0,8130.3
2020-05-20 15:00:00+00:00,24.0,2137.0,25782.0,7320.0
2020-05-20 16:00:00+00:00,24.42,2398.0,25502.0,6112.3
2020-05-20 17:00:00+00:00,25.12,2698.0,25605.0,4449.7
2020-05-20 18:00:00+00:00,26.54,2857.0,25806.0,2213.7
2020-05-20 19:00:00+00:00,28.04,2945.0,26909.0,887.3
2020-05-20 20:00:00+00:00,28.18,3149.0,26302.0,608.5
2020-05-20 21:00:00+00:00,26.88,3112.0,24321.0,592.1
2020-05-20 22:00:00+00:00,27.9,3482.0,22902.0,574.4
2020-05-20 23:00:00+00:00,27.73,3340.0,21586.0,547.9
2020-05-21 00:00:00+00:00,27.22,3194.0,20692.0,554.5
2020-05-21 01:00:00+00:00,27.22,3057.0,20286.0,516.1
2020-05-21 02:00:00+00:00,26.46,2966.0,20118.0,474.3
2020-05-21 03:00:00+00:00,27.21,2900.0,20424.0,406.9
2020-05-21 04:00:00+00:00,27.96,2803.0,21880.0,285.4
2020-05-21 05:00:00+00:00,28.18,2550.0,23302.0,601.7
2020-05-21 06:00:00+00:00,28.13,1884.0,25083.0,2445.7
2020-05-21 07:00:00+00:00,28.62,1230.0,26524.0,5088.9
2020-05-21 08:00:00+00:00,27.96,797.0,27525.0,7090.8
2020-05-21 09:00:00+00:00,28.12,638.0,28213.0,8062.1
2020-05-21 10:00:00+00:00,28.33,614.0,28930.0,8483.5
2020-05-21 11:00:00+00:00,28.71,684.0,29605.0,8590.8
2020-05-21 12:00:00+00:00,28.5,904.0,28869.0,8673.5
2020-05-21 13:00:00+00:00,27.8,1168.0,27220.0,8481.5
2020-05-21 14:00:00+00:00,27.21,1403.0,26617.0,8083.2
2020-05-21 15:00:00+00:00,27.21,1520.0,26270.0,7358.6
2020-05-21 16:00:00+00:00,27.3,1584.0,25992.0,6218.0
2020-05-21 17:00:00+00:00,28.07,1611.0,25912.0,4461.8
2020-05-21 18:00:00+00:00,29.62,1582.0,26082.0,2102.4
2020-05-21 19:00:00+00:00,30.69,1606.0,27123.0,868.1
2020-05-21 20:00:00+00:00,30.01,1720.0,26382.0,617.3
2020-05-21 21:00:00+00:00,28.69,1785.0,24330.0,593.1
2020-05-21 22:00:00+00:00,31.19,2209.0,23216.0,569.0
2020-05-21 23:00:00+00:00,30.69,2427.0,21837.0,537.9
2020-05-22 00:00:00+00:00,30.02,2326.0,20965.0,535.3
2020-05-22 01:00:00+00:00,29.83,2143.0,20488.0,489.4
2020-05-22 02:00:00+00:00,29.99,1991.0,20403.0,449.4
2020-05-22 03:00:00+00:00,30.54,1759.0,20596.0,344.5
2020-05-22 04:00:00+00:00,31.15,1555.0,21911.0,230.7
2020-05-22 05:00:00+00:00,30.73,1371.0,23098.0,574.8
2020-05-22 06:00:00+00:00,30.72,1063.0,24804.0,2274.3
2020-05-22 07:00:00+00:00,30.0,765.0,26341.0,4893.4
2020-05-22 08:00:00+00:00,29.0,563.0,27188.0,6971.6
2020-05-22 09:00:00+00:00,29.72,505.0,28117.0,8114.0
2020-05-22 10:00:00+00:00,29.99,537.0,28869.0,8554.8
2020-05-22 11:00:00+00:00,30.19,705.0,29471.0,8762.1
2020-05-22 12:00:00+00:00,29.87,992.0,28705.0,8801.9
2020-05-22 13:00:00+00:00,28.04,1329.0,26896.0,8509.8
2020-05-22 14:00:00+00:00,26.66,1697.0,26222.0,7973.0
2020-05-22 15:00:00+00:00,26.01,2106.0,26171.0,7036.2
2020-05-22 16:00:00+00:00,26.01,2561.0,26029.0,6008.3
2020-05-22 17:00:00+00:00,28.04,3100.0,25759.0,4574.4
2020-05-22 18:00:00+00:00,29.29,3415.0,25569.0,2147.1
2020-05-22 19:00:00+00:00,30.72,3759.0,26573.0,912.5
2020-05-22 20:00:00+00:00,30.19,4119.0,25925.0,618.8
2020-05-22 21:00:00+00:00,28.04,4134.0,24174.0,591.9
2020-05-22 22:00:00+00:00,28.6,3887.0,22884.0,563.3
2020-05-22 23:00:00+00:00,27.09,3936.0,21640.0,541.8
2020-05-23 00:00:00+00:00,20.45,3939.0,20686.0,525.2
2020-05-23 01:00:00+00:00,19.6,3936.0,20112.0,505.3
2020-05-23 02:00:00+00:00,19.6,3864.0,19755.0,484.2
2020-05-23 03:00:00+00:00,19.6,3840.0,19537.0,401.0
2020-05-23 04:00:00+00:00,19.6,3835.0,19669.0,249.0
2020-05-23 05:00:00+00:00,17.0,3832.0,19735.0,512.7
2020-05-23 06:00:00+00:00,18.6,3765.0,21037.0,2267.3
2020-05-23 07:00:00+00:00,17.0,3790.0,22774.0,4701.1
2020-05-23 08:00:00+00:00,17.6,3989.0,24379.0,6635.8
2020-05-23 09:00:00+00:00,17.6,4355.0,25192.0,7759.7
2020-05-23 10:00:00+00:00,19.3,4722.0,26037.0,8283.7
2020-05-23 11:00:00+00:00,19.6,5092.0,26844.0,8541.4
2020-05-23 12:00:00+00:00,19.3,5702.0,26508.0,8650.7
2020-05-23 13:00:00+00:00,14.26,6256.0,24568.0,8410.0
2020-05-23 14:00:00+00:00,8.58,6887.0,23324.0,7964.8
2020-05-23 15:00:00+00:00,7.99,7698.0,23003.0,7233.9
2020-05-23 16:00:00+00:00,8.0,8495.0,22972.0,5980.0
2020-05-23 17:00:00+00:00,12.2,9260.0,23079.0,4407.4
2020-05-23 18:00:00+00:00,15.0,9923.0,23071.0,2164.3
2020-05-23 19:00:00+00:00,18.6,10429.0,24261.0,875.3
2020-05-23 20:00:00+00:00,18.66,10798.0,24465.0,616.5
2020-05-23 21:00:00+00:00,15.6,10762.0,22809.0,589.6
2020-05-23 22:00:00+00:00,9.6,10202.0,21535.0,526.6
2020-05-23 23:00:00+00:00,7.94,10110.0,20282.0,500.9
2020-05-24 00:00:00+00:00,7.98,9868.0,19198.0,465.2
2020-05-24 01:00:00+00:00,7.98,9628.0,18666.0,415.3
2020-05-24 02:00:00+00:00,7.89,9382.0,18339.0,394.2
2020-05-24 03:00:00+00:00,7.77,9075.0,18157.0,330.1
2020-05-24 04:00:00+00:00,7.99,8785.0,18157.0,262.9
2020-05-24 05:00:00+00:00,7.99,8450.0,17845.0,603.6
2020-05-24 06:00:00+00:00,7.99,7759.0,18789.0,2349.2
2020-05-24 07:00:00+00:00,7.66,7027.0,20192.0,4880.0
2020-05-24 08:00:00+00:00,8.58,6319.0,22046.0,7015.7
2020-05-24 09:00:00+00:00,9.4,5861.0,23089.0,7924.5
2020-05-24 10:00:00+00:00,9.2,5455.0,24147.0,8397.8
2020-05-24 11:00:00+00:00,11.0,5202.0,25132.0,8588.5
2020-05-24 12:00:00+00:00,10.7,5141.0,24849.0,8671.0
2020-05-24 13:00:00+00:00,9.0,5161.0,23059.0,8321.8
2020-05-24 14:00:00+00:00,8.49,5231.0,22108.0,7783.9
2020-05-24 15:00:00+00:00,8.0,5673.0,21640.0,6800.4
2020-05-24 16:00:00+00:00,10.7,5973.0,21685.0,5522.8
2020-05-24 17:00:00+00:00,15.67,6758.0,21945.0,3917.3
2020-05-24 18:00:00+00:00,17.01,7238.0,22283.0,1896.9
2020-05-24 19:00:00+00:00,27.91,7685.0,23601.0,805.2
2020-05-24 20:00:00+00:00,28.02,8127.0,24339.0,572.2
2020-05-24 21:00:00+00:00,21.35,7909.0,22864.0,549.6
2020-05-24 22:00:00+00:00,26.69,6785.0,21622.0,526.1
2020-05-24 23:00:00+00:00,20.86,6499.0,20314.0,504.8
2020-05-25 00:00:00+00:00,19.0,6254.0,19557.0,487.8
2020-05-25 01:00:00+00:00,18.99,6032.0,19217.0,434.8
2020-05-25 02:00:00+00:00,18.99,5855.0,19177.0,381.1
2020-05-25 03:00:00+00:00,19.0,5754.0,19631.0,313.6
2020-05-25 04:00:00+00:00,25.0,5668.0,21380.0,240.4
2020-05-25 05:00:00+00:00,27.0,5545.0,23076.0,491.8
2020-05-25 06:00:00+00:00,27.51,5287.0,25288.0,1978.4
2020-05-25 07:00:00+00:00,27.15,5025.0,26890.0,4208.3
2020-05-25 08:00:00+00:00,26.69,4859.0,27753.0,6232.9
2020-05-25 09:00:00+00:00,26.69,4939.0,28592.0,7262.6
2020-05-25 10:00:00+00:00,26.69,5104.0,29258.0,7753.3
2020-05-25 11:00:00+00:00,26.76,5312.0,29786.0,7853.9
2020-05-25 12:00:00+00:00,26.01,5724.0,29155.0,7932.6
2020-05-25 13:00:00+00:00,23.39,6201.0,27634.0,7704.2
2020-05-25 14:00:00+00:00,20.0,6725.0,27136.0,7097.4
2020-05-25 15:00:00+00:00,19.8,7208.0,26981.0,6337.4
2020-05-25 16:00:00+00:00,20.15,7655.0,26608.0,5174.1
2020-05-25 17:00:00+00:00,24.1,8015.0,26272.0,3712.0
2020-05-25 18:00:00+00:00,25.67,8353.0,26001.0,1851.0
2020-05-25 19:00:00+00:00,27.0,8731.0,26697.0,806.8
2020-05-25 20:00:00+00:00,26.69,9154.0,26215.0,542.8
2020-05-25 21:00:00+00:00,21.04,9357.0,24370.0,523.2
2020-05-25 22:00:00+00:00,21.1,9355.0,23010.0,471.8
2020-05-25 23:00:00+00:00,17.72,9307.0,21806.0,455.3
2020-05-26 00:00:00+00:00,17.42,9089.0,21046.0,443.1
2020-05-26 01:00:00+00:00,17.0,8819.0,20660.0,404.7
2020-05-26 02:00:00+00:00,17.0,8522.0,20519.0,364.0
2020-05-26 03:00:00+00:00,17.42,8244.0,20822.0,314.8
2020-05-26 04:00:00+00:00,18.02,8020.0,22216.0,241.2
2020-05-26 05:00:00+00:00,19.45,7758.0,23567.0,527.9
2020-05-26 06:00:00+00:00,20.0,7357.0,25206.0,1996.1
2020-05-26 07:00:00+00:00,24.0,6971.0,26778.0,4235.9
2020-05-26 08:00:00+00:00,20.21,6637.0,27784.0,6171.6
2020-05-26 09:00:00+00:00,23.0,6673.0,28459.0,7227.8
2020-05-26 10:00:00+00:00,24.5,6727.0,29329.0,7827.2
2020-05-26 11:00:00+00:00,25.5,6796.0,29948.0,8088.0
2020-05-26 12:00:00+00:00,25.0,6947.0,29259.0,8249.2
2020-05-26 13:00:00+00:00,24.49,7115.0,27583.0,8080.6
2020-05-26 14:00:00+00:00,23.6,7297.0,26974.0,7598.1
2020-05-26 15:00:00+00:00,24.0,7542.0,26781.0,6878.3
2020-05-26 16:00:00+00:00,24.07,7861.0,26604.0,5696.4
2020-05-26 17:00:00+00:00,25.01,8179.0,26487.0,4095.5
2020-05-26 18:00:00+00:00,25.78,8572.0,26216.0,2010.6
2020-05-26 19:00:00+00:00,27.4,9038.0,26877.0,827.4
2020-05-26 20:00:00+00:00,26.74,9415.0,26440.0,536.0
2020-05-26 21:00:00+00:00,24.55,9313.0,24469.0,532.2
2020-05-26 22:00:00+00:00,24.51,8781.0,23394.0,417.9
2020-05-26 23:00:00+00:00,19.7,8546.0,22134.0,402.8
2020-05-27 00:00:00+00:00,19.45,8137.0,21302.0,395.3
2020-05-27 01:00:00+00:00,19.4,7656.0,20910.0,367.9
2020-05-27 02:00:00+00:00,19.51,7230.0,20695.0,340.9
2020-05-27 03:00:00+00:00,20.0,6855.0,20949.0,310.5
2020-05-27 04:00:00+00:00,26.05,6485.0,22354.0,252.4
2020-05-27 05:00:00+00:00,26.95,6117.0,23822.0,626.9
2020-05-27 06:00:00+00:00,26.95,5812.0,25823.0,2255.2
2020-05-27 07:00:00+00:00,26.95,5548.0,27375.0,4851.8
2020-05-27 08:00:00+00:00,25.82,5411.0,28150.0,6855.6
2020-05-27 09:00:00+00:00,25.81,5593.0,28926.0,7845.5
2020-05-27 10:00:00+00:00,26.07,5756.0,29663.0,8237.0
2020-05-27 11:00:00+00:00,26.95,5922.0,30189.0,8424.1
2020-05-27 12:00:00+00:00,26.24,6059.0,29451.0,8474.9
2020-05-27 13:00:00+00:00,25.81,6208.0,27907.0,8278.9
2020-05-27 14:00:00+00:00,25.16,6375.0,27371.0,7772.3
2020-05-27 15:00:00+00:00,25.64,6596.0,27257.0,6888.2
2020-05-27 16:00:00+00:00,26.05,6813.0,27022.0,5721.1
2020-05-27 17:00:00+00:00,26.11,7043.0,26980.0,4199.7
2020-05-27 18:00:00+00:00,27.55,7409.0,26669.0,2077.8
2020-05-27 19:00:00+00:00,29.01,7806.0,27232.0,812.1
2020-05-27 20:00:00+00:00,28.45,8214.0,26709.0,537.3
2020-05-27 21:00:00+00:00,27.03,8075.0,24740.0,502.4
2020-05-27 22:00:00+00:00,29.0,7477.0,23423.0,509.6
2020-05-27 23:00:00+00:00,28.69,7273.0,22113.0,453.3
2020-05-28 00:00:00+00:00,29.05,6910.0,21362.0,431.2
2020-05-28 01:00:00+00:00,29.0,6462.0,20958.0,400.6
2020-05-28 02:00:00+00:00,29.05,6000.0,20868.0,375.1
2020-05-28 03:00:00+00:00,29.1,5590.0,21097.0,343.7
2020-05-28 04:00:00+00:00,29.85,5217.0,22408.0,268.0
2020-05-28 05:00:00+00:00,29.01,4922.0,23864.0,711.3
2020-05-28 06:00:00+00:00,29.23,4626.0,25561.0,2492.5
2020-05-28 07:00:00+00:00,29.23,4349.0,27289.0,5157.9
2020-05-28 08:00:00+00:00,28.99,4145.0,28268.0,7077.6
2020-05-28 09:00:00+00:00,29.01,4088.0,29072.0,7899.7
2020-05-28 10:00:00+00:00,29.23,4041.0,29941.0,8435.3
2020-05-28 11:00:00+00:00,29.6,3995.0,30639.0,8623.0
2020-05-28 12:00:00+00:00,29.1,3953.0,29899.0,8908.6
2020-05-28 13:00:00+00:00,28.52,3872.0,28082.0,8707.8
2020-05-28 14:00:00+00:00,28.69,3805.0,27564.0,8152.3
2020-05-28 15:00:00+00:00,29.1,3916.0,27502.0,7337.9
2020-05-28 16:00:00+00:00,29.0,4048.0,27139.0,6072.5
2020-05-28 17:00:00+00:00,29.6,4180.0,26763.0,4801.7
2020-05-28 18:00:00+00:00,29.95,4370.0,26514.0,2571.7
2020-05-28 19:00:00+00:00,30.7,4606.0,27045.0,1093.1
2020-05-28 20:00:00+00:00,30.6,4861.0,26604.0,586.0
2020-05-28 21:00:00+00:00,29.55,4626.0,24670.0,575.1
2020-05-28 22:00:00+00:00,35.0,4438.0,23663.0,516.1
2020-05-28 23:00:00+00:00,34.69,4055.0,22420.0,514.6
2020-05-29 00:00:00+00:00,34.4,3535.0,21502.0,493.8
2020-05-29 01:00:00+00:00,34.42,3030.0,21052.0,458.8
2020-05-29 02:00:00+00:00,34.69,2538.0,20878.0,451.5
2020-05-29 03:00:00+00:00,34.8,2204.0,21164.0,392.4
2020-05-29 04:00:00+00:00,35.0,1949.0,22445.0,317.6
2020-05-29 05:00:00+00:00,34.42,1722.0,23880.0,762.7
2020-05-29 06:00:00+00:00,34.0,1587.0,25690.0,2719.5
2020-05-29 07:00:00+00:00,34.07,1508.0,27389.0,5326.5
2020-05-29 08:00:00+00:00,33.6,1491.0,28377.0,7218.8
2020-05-29 09:00:00+00:00,33.6,1537.0,29157.0,8083.2
2020-05-29 10:00:00+00:00,34.07,1596.0,29890.0,8494.8
2020-05-29 11:00:00+00:00,34.26,1712.0,30423.0,8621.9
2020-05-29 12:00:00+00:00,33.5,1901.0,29646.0,8637.1
2020-05-29 13:00:00+00:00,32.9,2161.0,28151.0,8521.8
2020-05-29 14:00:00+00:00,32.21,2509.0,27603.0,8163.6
2020-05-29 15:00:00+00:00,32.0,2971.0,27365.0,7508.8
2020-05-29 16:00:00+00:00,28.41,3442.0,26969.0,6436.4
2020-05-29 17:00:00+00:00,28.52,3936.0,26629.0,4960.1
2020-05-29 18:00:00+00:00,30.59,4404.0,26028.0,2444.0
2020-05-29 19:00:00+00:00,32.71,4966.0,26401.0,938.3
2020-05-29 20:00:00+00:00,31.99,5475.0,26150.0,576.0
2020-05-29 21:00:00+00:00,30.01,5575.0,24438.0,572.9
2020-05-29 22:00:00+00:00,34.15,5531.0,23238.0,577.3
2020-05-29 23:00:00+00:00,33.52,5163.0,21952.0,581.5
2020-05-30 00:00:00+00:00,33.16,4729.0,21089.0,567.7
2020-05-30 01:00:00+00:00,33.1,4316.0,20491.0,538.4
2020-05-30 02:00:00+00:00,33.02,3953.0,20168.0,539.2
2020-05-30 03:00:00+00:00,33.1,3663.0,19952.0,464.0
2020-05-30 04:00:00+00:00,33.0,3387.0,19907.0,395.3
2020-05-30 05:00:00+00:00,29.83,3101.0,20020.0,757.9
2020-05-30 06:00:00+00:00,32.9,2853.0,21523.0,2602.6
2020-05-30 07:00:00+00:00,31.96,2640.0,23324.0,5125.8
2020-05-30 08:00:00+00:00,30.0,2477.0,24881.0,7146.0
2020-05-30 09:00:00+00:00,29.83,2639.0,25672.0,8130.2
2020-05-30 10:00:00+00:00,28.0,2806.0,26342.0,8607.1
2020-05-30 11:00:00+00:00,29.9,2966.0,27083.0,8694.9
2020-05-30 12:00:00+00:00,27.75,3130.0,26782.0,8688.7
2020-05-30 13:00:00+00:00,22.29,3308.0,25016.0,8441.7
2020-05-30 14:00:00+00:00,20.9,3482.0,24117.0,7898.3
2020-05-30 15:00:00+00:00,21.2,3747.0,23887.0,7136.3
2020-05-30 16:00:00+00:00,23.9,4056.0,23864.0,5926.2
2020-05-30 17:00:00+00:00,24.98,4374.0,23928.0,4532.0
2020-05-30 18:00:00+00:00,29.32,4597.0,23865.0,2002.9
2020-05-30 19:00:00+00:00,33.03,4821.0,24671.0,860.0
2020-05-30 20:00:00+00:00,33.44,5016.0,24759.0,585.0
2020-05-30 21:00:00+00:00,30.83,4976.0,23245.0,572.3
2020-05-30 22:00:00+00:00,30.3,5182.0,22129.0,475.9
2020-05-30 23:00:00+00:00,29.5,4962.0,20794.0,453.1
2020-05-31 00:00:00+00:00,27.6,4558.0,19998.0,414.0
2020-05-31 01:00:00+00:00,27.0,4161.0,19355.0,366.2
2020-05-31 02:00:00+00:00,26.61,3762.0,18976.0,377.5
2020-05-31 03:00:00+00:00,30.0,3407.0,18806.0,278.3
2020-05-31 04:00:00+00:00,29.5,3053.0,18672.0,206.7
2020-05-31 05:00:00+00:00,26.22,2708.0,18437.0,568.4
2020-05-31 06:00:00+00:00,23.5,2365.0,19399.0,1961.3
2020-05-31 07:00:00+00:00,25.99,2073.0,20919.0,3920.5
2020-05-31 08:00:00+00:00,29.19,1987.0,22721.0,5551.6
2020-05-31 09:00:00+00:00,30.01,2092.0,23658.0,5863.3
2020-05-31 10:00:00+00:00,30.3,2399.0,24491.0,6485.5
2020-05-31 11:00:00+00:00,32.9,2738.0,25346.0,6729.6
2020-05-31 12:00:00+00:00,32.09,2980.0,25167.0,6847.3
2020-05-31 13:00:00+00:00,27.1,3198.0,23333.0,6524.7
2020-05-31 14:00:00+00:00,25.99,3464.0,22469.0,5958.4
2020-05-31 15:00:00+00:00,26.23,3438.0,22260.0,5015.3
2020-05-31 16:00:00+00:00,29.54,3302.0,22343.0,3890.7
2020-05-31 17:00:00+00:00,31.52,3225.0,22530.0,2755.0
2020-05-31 18:00:00+00:00,34.07,3006.0,22714.0,1511.1
2020-05-31 19:00:00+00:00,35.75,2713.0,24019.0,596.7
2020-05-31 20:00:00+00:00,36.19,2582.0,24637.0,192.0
2020-05-31 21:00:00+00:00,35.6,2585.0,23189.0,148.0
2020-05-31 22:00:00+00:00,35.4,2648.0,21991.0,127.2
2020-05-31 23:00:00+00:00,34.07,2663.0,20771.0,129.3
2020-06-01 00:00:00+00:00,34.26,2509.0,20066.0,147.8
2020-06-01 01:00:00+00:00,33.52,2366.0,19595.0,154.3
2020-06-01 02:00:00+00:00,33.5,2274.0,19610.0,162.5
2020-06-01 03:00:00+00:00,33.5,2159.0,19989.0,123.7
2020-06-01 04:00:00+00:00,34.42,2042.0,21546.0,85.5
2020-06-01 05:00:00+00:00,34.26,1935.0,23129.0,430.6
2020-06-01 06:00:00+00:00,33.33,1754.0,24963.0,1710.7
2020-06-01 07:00:00+00:00,34.42,1586.0,26683.0,3707.8
2020-06-01 08:00:00+00:00,34.07,1496.0,27706.0,5358.6
2020-06-01 09:00:00+00:00,33.58,1520.0,28295.0,6271.7
2020-06-01 10:00:00+00:00,34.15,1572.0,28954.0,6818.9
2020-06-01 11:00:00+00:00,34.45,1651.0,29583.0,7077.5
2020-06-01 12:00:00+00:00,33.58,1844.0,28879.0,7071.9
2020-06-01 13:00:00+00:00,33.28,2046.0,27358.0,6843.0
2020-06-01 14:00:00+00:00,32.9,2269.0,26690.0,6419.2
2020-06-01 15:00:00+00:00,33.33,2315.0,26485.0,5640.9
2020-06-01 16:00:00+00:00,33.5,2347.0,26238.0,4433.8
2020-06-01 17:00:00+00:00,34.07,2413.0,26174.0,3045.0
2020-06-01 18:00:00+00:00,35.08,2475.0,26028.0,1480.7
2020-06-01 19:00:00+00:00,36.33,2541.0,26480.0,593.3
2020-06-01 20:00:00+00:00,36.67,2639.0,26199.0,371.1
2020-06-01 21:00:00+00:00,35.75,2508.0,24324.0,393.3
2020-06-01 22:00:00+00:00,35.1,2743.0,23522.0,394.8
2020-06-01 23:00:00+00:00,33.53,2627.0,22244.0,385.2
2020-06-02 00:00:00+00:00,33.09,2481.0,21423.0,358.4
2020-06-02 01:00:00+00:00,33.04,2270.0,21017.0,330.4
2020-06-02 02:00:00+00:00,32.67,2060.0,20887.0,298.8
2020-06-02 03:00:00+00:00,32.84,1827.0,21219.0,268.3
2020-06-02 04:00:00+00:00,33.0,1595.0,22441.0,196.6
2020-06-02 05:00:00+00:00,34.75,1375.0,24082.0,519.4
2020-06-02 06:00:00+00:00,35.16,1051.0,26046.0,1816.4
2020-06-02 07:00:00+00:00,36.17,736.0,27627.0,3709.7
2020-06-02 08:00:00+00:00,36.15,552.0,28494.0,5340.6
2020-06-02 09:00:00+00:00,36.17,543.0,29121.0,6332.8
2020-06-02 10:00:00+00:00,36.0,620.0,29775.0,6905.4
2020-06-02 11:00:00+00:00,36.17,791.0,30272.0,7147.2
2020-06-02 12:00:00+00:00,35.75,1024.0,29449.0,7243.0
2020-06-02 13:00:00+00:00,34.5,1271.0,27846.0,7093.9
2020-06-02 14:00:00+00:00,34.01,1531.0,27324.0,6702.9
2020-06-02 15:00:00+00:00,34.07,1737.0,27306.0,5974.2
2020-06-02 16:00:00+00:00,34.16,1937.0,27160.0,4980.3
2020-06-02 17:00:00+00:00,34.42,2121.0,26838.0,3561.1
2020-06-02 18:00:00+00:00,36.0,2158.0,26605.0,1771.1
2020-06-02 19:00:00+00:00,36.78,2175.0,26987.0,717.4
2020-06-02 20:00:00+00:00,37.01,2283.0,26652.0,459.2
2020-06-02 21:00:00+00:00,36.21,2253.0,24715.0,436.6
2020-06-02 22:00:00+00:00,34.9,2238.0,23970.0,382.6
2020-06-02 23:00:00+00:00,33.65,2161.0,22655.0,359.6
2020-06-03 00:00:00+00:00,34.03,1966.0,21834.0,350.9
2020-06-03 01:00:00+00:00,34.0,1813.0,21433.0,329.1
2020-06-03 02:00:00+00:00,34.02,1658.0,21295.0,293.9
2020-06-03 03:00:00+00:00,34.42,1463.0,21613.0,267.3
2020-06-03 04:00:00+00:00,35.53,1278.0,22936.0,178.4
2020-06-03 05:00:00+00:00,35.57,1110.0,24621.0,524.2
2020-06-03 06:00:00+00:00,35.67,932.0,26287.0,1949.1
2020-06-03 07:00:00+00:00,36.15,814.0,27878.0,4150.5
2020-06-03 08:00:00+00:00,35.53,808.0,28755.0,6039.3
2020-06-03 09:00:00+00:00,35.52,1146.0,29420.0,7155.1
2020-06-03 10:00:00+00:00,35.53,1665.0,29971.0,7726.0
2020-06-03 11:00:00+00:00,34.9,2321.0,30453.0,7955.8
2020-06-03 12:00:00+00:00,32.94,3362.0,29580.0,7914.0
2020-06-03 13:00:00+00:00,26.04,4508.0,28023.0,7644.6
2020-06-03 14:00:00+00:00,25.78,5741.0,27563.0,7108.3
2020-06-03 15:00:00+00:00,26.18,6001.0,27469.0,6274.2
2020-06-03 16:00:00+00:00,27.5,6046.0,27189.0,5098.7
2020-06-03 17:00:00+00:00,30.69,6046.0,26912.0,3616.0
2020-06-03 18:00:00+00:00,29.0,5892.0,26712.0,1859.7
2020-06-03 19:00:00+00:00,32.58,5706.0,27056.0,801.5
2020-06-03 20:00:00+00:00,33.09,5614.0,26909.0,540.6
2020-06-03 21:00:00+00:00,30.98,5688.0,24928.0,508.3
2020-06-03 22:00:00+00:00,22.17,6315.0,24112.0,306.5
2020-06-03 23:00:00+00:00,21.8,6180.0,22821.0,262.4
2020-06-04 00:00:00+00:00,22.0,6341.0,21962.0,199.4
2020-06-04 01:00:00+00:00,21.9,6541.0,21552.0,202.3
2020-06-04 02:00:00+00:00,21.8,6759.0,21417.0,361.9
2020-06-04 03:00:00+00:00,21.8,6987.0,21618.0,329.9
2020-06-04 04:00:00+00:00,22.0,7223.0,22770.0,209.7
2020-06-04 05:00:00+00:00,26.85,7479.0,24315.0,404.8
2020-06-04 06:00:00+00:00,31.06,8278.0,26106.0,1536.3
2020-06-04 07:00:00+00:00,33.04,9173.0,27579.0,3043.8
2020-06-04 08:00:00+00:00,31.82,10113.0,28243.0,4338.8
2020-06-04 09:00:00+00:00,31.77,10966.0,28815.0,4943.7
2020-06-04 10:00:00+00:00,30.5,11690.0,29268.0,5329.2
2020-06-04 11:00:00+00:00,28.1,12445.0,29524.0,5483.9
2020-06-04 12:00:00+00:00,22.17,12787.0,28603.0,5552.5
2020-06-04 13:00:00+00:00,19.0,13021.0,27188.0,5472.9
2020-06-04 14:00:00+00:00,16.28,13373.0,26759.0,5208.9
2020-06-04 15:00:00+00:00,16.0,13196.0,26729.0,4817.4
2020-06-04 16:00:00+00:00,18.39,12943.0,26570.0,4119.6
2020-06-04 17:00:00+00:00,22.0,12581.0,26389.0,3051.0
2020-06-04 18:00:00+00:00,23.74,11589.0,26550.0,1568.6
2020-06-04 19:00:00+00:00,23.94,10550.0,27029.0,570.6
2020-06-04 20:00:00+00:00,27.0,9535.0,26580.0,230.0
2020-06-04 21:00:00+00:00,23.83,8776.0,24727.0,223.6
2020-06-04 22:00:00+00:00,26.07,8468.0,23803.0,215.2
