date,Day Ahead Auction (DE-LU),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Wind offshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2021-04-12 18:00:00+00:00,80.1,6949.7,4419.6,60909.55,14.475
2021-04-12 19:00:00+00:00,77.64,7670.15,4447.25,58404.675,0.0
2021-04-12 20:00:00+00:00,64.74,8752.725,4447.225,55356.6,0.0
2021-04-12 21:00:00+00:00,46.34,9706.675,4491.45,51458.65,0.0
2021-04-12 22:00:00+00:00,52.14,10203.95,4526.825,47447.675,0.0
2021-04-12 23:00:00+00:00,51.9,10624.0,4724.225,45539.275,0.0
2021-04-13 00:00:00+00:00,50.51,10871.15,4966.425,44928.3,0.0
2021-04-13 01:00:00+00:00,49.33,10982.7,5098.825,45210.425,0.0
2021-04-13 02:00:00+00:00,52.02,11080.6,5139.275,46603.825,0.0
2021-04-13 03:00:00+00:00,53.05,11140.375,5178.9,49709.225,0.0
2021-04-13 04:00:00+00:00,69.62,11149.0,5103.525,55711.125,199.20000000000002
2021-04-13 05:00:00+00:00,84.91,10415.05,5073.75,60345.1,2506.425
2021-04-13 06:00:00+00:00,76.96,9105.075,5032.1,62787.15,7939.55
2021-04-13 07:00:00+00:00,52.73,9228.875,4946.975,64227.4,14190.775
2021-04-13 08:00:00+00:00,45.77,10543.075,4772.25,65204.475,19140.925
2021-04-13 09:00:00+00:00,46.66,11404.85,4609.225,66701.075,22002.45
2021-04-13 10:00:00+00:00,45.64,11852.6,4377.675,66700.95000000001,23388.425
2021-04-13 11:00:00+00:00,43.76,12282.65,4151.025,65405.55,23628.325
2021-04-13 12:00:00+00:00,41.58,12835.675,3948.175,63960.45,22600.9
2021-04-13 13:00:00+00:00,42.73,13500.775,3716.175,62626.35,20251.350000000002
2021-04-13 14:00:00+00:00,46.55,13998.525,3578.025,61256.55,16471.725
2021-04-13 15:00:00+00:00,51.85,13894.125,3479.4500000000003,60811.625,11299.1
2021-04-13 16:00:00+00:00,63.26,12681.7,3303.175,60926.875,5533.35
2021-04-13 17:00:00+00:00,77.26,11069.225,3107.375,60991.4,1311.675
2021-04-13 18:00:00+00:00,88.32,10314.0,2830.1,60315.95,28.1
2021-04-13 19:00:00+00:00,73.7,10032.05,2511.05,57903.175,0.0
2021-04-13 20:00:00+00:00,65.58,10021.525,2264.925,55340.7,0.0
2021-04-13 21:00:00+00:00,54.56,9947.325,2068.8,51678.149999999994,0.0
2021-04-13 22:00:00+00:00,50.1,9065.0,1320.8,47517.625,0.0
2021-04-13 23:00:00+00:00,53.46,8702.65,1291.925,45902.0,0.0
2021-04-14 00:00:00+00:00,54.07,8439.925,1197.475,45324.9,0.0
2021-04-14 01:00:00+00:00,53.85,8135.0,1167.975,45446.875,0.0
2021-04-14 02:00:00+00:00,54.02,7659.65,1162.475,46882.925,0.0
2021-04-14 03:00:00+00:00,54.89,7150.35,1158.0,49853.425,0.0
2021-04-14 04:00:00+00:00,79.05,6500.6,1100.575,55604.375,265.45
2021-04-14 05:00:00+00:00,118.52,5407.95,1050.575,59361.85,3099.15
2021-04-14 06:00:00+00:00,125.0,3976.825,1034.1,60839.475,9548.475
2021-04-14 07:00:00+00:00,75.54,3493.05,1004.5,61792.25,16410.65
2021-04-14 08:00:00+00:00,62.62,3650.45,991.15,63217.825,20771.375
2021-04-14 09:00:00+00:00,62.08,3560.35,961.425,64854.875,22741.225
2021-04-14 10:00:00+00:00,58.29,3489.95,895.1,64756.575,23534.399999999998
2021-04-14 11:00:00+00:00,54.9,3616.15,946.35,63253.85,23582.6
2021-04-14 12:00:00+00:00,50.62,3951.625,995.45,61639.45,22713.7
2021-04-14 13:00:00+00:00,52.79,4353.1,1034.725,60964.15,20252.8
2021-04-14 14:00:00+00:00,52.03,4695.125,1095.025,59954.125,16299.1
2021-04-14 15:00:00+00:00,62.04,4773.85,1111.35,59676.75,11066.275
2021-04-14 16:00:00+00:00,73.19,4554.025,1104.35,60010.2,5382.625
2021-04-14 17:00:00+00:00,97.45,4381.1,1171.1,60044.375,1313.125
2021-04-14 18:00:00+00:00,100.0,4794.05,1172.0500000000002,58528.25,29.975
2021-04-14 19:00:00+00:00,85.62,5056.95,1108.2,56184.975,0.0
2021-04-14 20:00:00+00:00,75.66,5084.05,1045.475,53901.0,0.0
2021-04-14 21:00:00+00:00,62.05,4903.8,916.45,50288.375,0.0
2021-04-14 22:00:00+00:00,61.96,4325.475,921.375,47897.975,0.0
2021-04-14 23:00:00+00:00,57.81,4072.85,779.075,46308.225,0.0
2021-04-15 00:00:00+00:00,57.01,3934.075,656.575,45642.45,0.0
2021-04-15 01:00:00+00:00,57.5,3833.9,569.425,45738.875,0.0
2021-04-15 02:00:00+00:00,61.16,3787.675,518.2,47243.0,0.0
2021-04-15 03:00:00+00:00,65.81,3859.325,503.375,50311.8,0.0
2021-04-15 04:00:00+00:00,82.9,3977.375,466.4,56080.45,268.6
2021-04-15 05:00:00+00:00,105.05,3798.0249999999996,448.675,60405.35,2955.2749999999996
2021-04-15 06:00:00+00:00,118.0,2846.1,428.05,62552.725,8687.45
2021-04-15 07:00:00+00:00,77.14,2426.675,425.825,63274.625,15224.825
2021-04-15 08:00:00+00:00,65.93,3203.65,452.7,64645.2,19510.575
2021-04-15 09:00:00+00:00,64.1,4448.775,478.775,65929.5,21640.825
2021-04-15 10:00:00+00:00,55.42,5819.925,472.65,65759.575,22507.6
2021-04-15 11:00:00+00:00,51.29,7158.65,472.55,64254.175,22441.95
2021-04-15 12:00:00+00:00,49.1,8230.875,461.475,62544.85,21235.925
2021-04-15 13:00:00+00:00,49.84,9263.425,456.375,61560.8,18773.5
2021-04-15 14:00:00+00:00,52.0,10123.125,540.0,60562.95,14845.9
2021-04-15 15:00:00+00:00,55.88,10563.15,686.925,60267.7,9972.525
2021-04-15 16:00:00+00:00,67.94,10347.7,877.9,60400.925,4962.15
2021-04-15 17:00:00+00:00,81.46,9949.55,1089.3,60330.9,1292.5
2021-04-15 18:00:00+00:00,81.05,10385.7,1273.6999999999998,58761.9,34.45
2021-04-15 19:00:00+00:00,71.42,10851.525,1482.0,56397.675,0.0
2021-04-15 20:00:00+00:00,64.62,10953.625,1658.55,53858.125,0.0
2021-04-15 21:00:00+00:00,53.01,10712.875,1622.225,50380.825,0.0
2021-04-15 22:00:00+00:00,52.57,10453.0,1851.575,47768.55,0.0
2021-04-15 23:00:00+00:00,52.5,10170.475,1820.6,45971.024999999994,0.0
2021-04-16 00:00:00+00:00,51.35,10018.975,1761.275,45213.1,0.0
2021-04-16 01:00:00+00:00,52.16,9813.425,1691.675,45438.549999999996,0.0
2021-04-16 02:00:00+00:00,54.34,9567.85,1656.0,46901.875,0.0
2021-04-16 03:00:00+00:00,56.41,9352.725,1633.3,49884.775,0.0
2021-04-16 04:00:00+00:00,70.76,9259.45,1610.775,55297.775,234.825
2021-04-16 05:00:00+00:00,86.09,8777.825,1632.5,59683.075,2299.5
2021-04-16 06:00:00+00:00,96.1,7650.2,1643.6999999999998,61929.7,6248.925
2021-04-16 07:00:00+00:00,65.58,7227.375,1623.6,62759.475,10693.725
2021-04-16 08:00:00+00:00,63.64,7630.05,1523.375,63873.8,14574.45
2021-04-16 09:00:00+00:00,59.67,8157.45,1343.775,65125.45,17049.325
2021-04-16 10:00:00+00:00,57.51,8533.3,1156.1,64769.375,18309.05
2021-04-16 11:00:00+00:00,55.25,8602.175,1001.3,62965.674999999996,18351.35
2021-04-16 12:00:00+00:00,52.9,8601.55,930.15,61031.2,17291.625
2021-04-16 13:00:00+00:00,54.02,8744.25,971.95,59841.775,15080.9
2021-04-16 14:00:00+00:00,53.66,9033.225,1132.025,59156.9,11807.3
2021-04-16 15:00:00+00:00,57.59,9180.425,1380.225,59068.275,7911.675
2021-04-16 16:00:00+00:00,68.09,8779.550000000001,1641.725,58986.125,4101.375
2021-04-16 17:00:00+00:00,78.51,8361.85,1891.3,58777.4,1160.05
2021-04-16 18:00:00+00:00,78.07,8743.825,2062.475,57137.625,50.9
2021-04-16 19:00:00+00:00,67.68,8823.3,2100.9,54397.325,0.0
2021-04-16 20:00:00+00:00,65.59,8505.2,2129.0,52026.0,0.0
2021-04-16 21:00:00+00:00,63.03,8019.975,2145.975,48668.95,0.0
2021-04-16 22:00:00+00:00,65.91,7439.9,1966.3,45560.5,0.0
2021-04-16 23:00:00+00:00,55.56,7091.15,1978.425,43636.7,0.0
2021-04-17 00:00:00+00:00,57.12,7001.4,1876.575,42578.375,0.0
2021-04-17 01:00:00+00:00,55.93,7056.825,1765.975,42207.9,0.0
2021-04-17 02:00:00+00:00,55.99,7168.45,1703.675,42590.7,0.0
2021-04-17 03:00:00+00:00,57.14,7304.9,1712.0,42856.3,0.0
2021-04-17 04:00:00+00:00,65.57,7336.299999999999,1698.55,43455.45,248.5
2021-04-17 05:00:00+00:00,65.19,6842.65,1731.425,45396.125,2322.7
2021-04-17 06:00:00+00:00,73.31,5337.25,1764.4,48743.775,6319.674999999999
2021-04-17 07:00:00+00:00,68.8,4328.225,1755.75,51953.35,10669.025
2021-04-17 08:00:00+00:00,58.76,4258.95,1723.1,53725.75,13874.225
2021-04-17 09:00:00+00:00,56.63,4439.075,1699.275,55069.1,15252.875
2021-04-17 10:00:00+00:00,54.63,4693.799999999999,1690.65,54517.375,15707.85
2021-04-17 11:00:00+00:00,50.59,4959.55,1707.4,52401.850000000006,15201.825
2021-04-17 12:00:00+00:00,49.45,5320.4,1767.7250000000001,50712.5,14014.1
2021-04-17 13:00:00+00:00,49.35,5723.1,1856.825,49431.55,12012.05
2021-04-17 14:00:00+00:00,50.72,6083.525,1952.725,48804.05,9527.4
2021-04-17 15:00:00+00:00,53.49,6193.3,2001.175,49199.0,6471.3
2021-04-17 16:00:00+00:00,59.98,5912.325,2019.6,50288.65,3416.55
2021-04-17 17:00:00+00:00,74.48,5661.45,2030.05,50234.725,1004.7
2021-04-17 18:00:00+00:00,78.47,5982.525,1975.675,48923.2,49.875
2021-04-17 19:00:00+00:00,77.1,6156.575,1850.425,47767.425,0.0
2021-04-17 20:00:00+00:00,69.55,6015.375,1679.85,46527.1,0.0
2021-04-17 21:00:00+00:00,64.98,5693.65,1397.475,44109.75,0.0
2021-04-17 22:00:00+00:00,68.33,5188.9,1204.925,42298.9,0.0
2021-04-17 23:00:00+00:00,63.98,4850.275,1065.75,40226.15,0.0
2021-04-18 00:00:00+00:00,62.65,4482.475,913.05,39182.4,0.0
2021-04-18 01:00:00+00:00,62.1,4206.4,777.875,38847.149999999994,0.0
2021-04-18 02:00:00+00:00,61.02,3992.875,703.75,39260.575,0.0
2021-04-18 03:00:00+00:00,60.57,3799.475,695.9,39234.75,0.0
2021-04-18 04:00:00+00:00,60.54,3597.025,690.95,39360.1,224.45000000000002
2021-04-18 05:00:00+00:00,62.62,3025.05,731.925,40567.35,1725.0
2021-04-18 06:00:00+00:00,64.52,1983.1,760.525,43850.375,4361.425
2021-04-18 07:00:00+00:00,63.57,1381.9,751.65,47308.375,7733.825
2021-04-18 08:00:00+00:00,59.93,1324.75,704.6,49492.925,11079.5
2021-04-18 09:00:00+00:00,56.93,1446.725,642.825,52100.925,13327.65
2021-04-18 10:00:00+00:00,56.59,1656.5,600.175,51420.55,14370.675
2021-04-18 11:00:00+00:00,51.94,1976.625,590.675,49433.05,14571.85
2021-04-18 12:00:00+00:00,49.42,2378.725,617.125,47938.55,14192.575
2021-04-18 13:00:00+00:00,48.97,2760.675,679.3,47198.425,12946.625
2021-04-18 14:00:00+00:00,51.34,3283.25,760.55,47228.525,10834.1
2021-04-18 15:00:00+00:00,54.55,3790.475,857.175,48519.75,7839.974999999999
2021-04-18 16:00:00+00:00,64.99,4036.625,1000.25,50351.925,4300.85
2021-04-18 17:00:00+00:00,76.08,4342.925,1166.975,50560.7,1310.2
2021-04-18 18:00:00+00:00,80.93,4968.525,1363.375,49736.025,65.625
2021-04-18 19:00:00+00:00,80.0,5418.5,1550.4,49023.2,0.0
2021-04-18 20:00:00+00:00,76.31,5522.925,1660.1,48924.85,0.0
2021-04-18 21:00:00+00:00,65.21,5229.225,1606.45,46299.9,0.0
2021-04-18 22:00:00+00:00,62.78,4834.375,1127.6,43518.524999999994,0.0
2021-04-18 23:00:00+00:00,58.09,4324.925,1160.25,41819.675,0.0
2021-04-19 00:00:00+00:00,58.08,3927.0,1177.825,41346.6,0.0
2021-04-19 01:00:00+00:00,56.09,3627.775,1176.35,41549.925,0.0
2021-04-19 02:00:00+00:00,57.91,3403.55,1163.725,43424.175,0.0
2021-04-19 03:00:00+00:00,66.58,3248.15,1227.1,46758.85,0.0
2021-04-19 04:00:00+00:00,84.9,3015.175,1297.675,53499.7,286.775
2021-04-19 05:00:00+00:00,98.66,2459.8999999999996,1371.575,58218.075,2026.6
2021-04-19 06:00:00+00:00,117.18,1552.775,1334.425,60758.4,5143.55
2021-04-19 07:00:00+00:00,102.78,1130.2,1232.4,61918.35,9204.4
2021-04-19 08:00:00+00:00,89.19,1221.075,1121.05,63398.175,13289.425
2021-04-19 09:00:00+00:00,75.12,1516.425,1017.0,65225.5,16301.375
2021-04-19 10:00:00+00:00,66.5,1880.625,931.875,65426.175,17861.225
2021-04-19 11:00:00+00:00,60.4,2159.175,875.525,64292.05,18243.7
2021-04-19 12:00:00+00:00,59.63,2384.325,850.2,62575.7,17710.175
2021-04-19 13:00:00+00:00,60.14,2485.5,850.1500000000001,61835.975,16135.025
2021-04-19 14:00:00+00:00,59.64,2578.25,912.325,60485.5,13344.7
2021-04-19 15:00:00+00:00,69.98,2782.425,1036.625,60458.725,9403.175
2021-04-19 16:00:00+00:00,85.04,3082.45,1186.3500000000001,60927.6,5028.85
2021-04-19 17:00:00+00:00,99.41,3748.675,1368.075,61109.3,1525.6
2021-04-19 18:00:00+00:00,100.0,5048.05,1527.075,59527.4,85.97500000000001
2021-04-19 19:00:00+00:00,89.5,5990.45,1667.175,57358.125,0.0
2021-04-19 20:00:00+00:00,73.76,6245.7,1782.025,54864.875,0.0
2021-04-19 21:00:00+00:00,64.66,5945.25,1748.975,51184.225,0.0
2021-04-19 22:00:00+00:00,64.54,4315.075,1174.35,47166.6,0.0
2021-04-19 23:00:00+00:00,62.61,3688.3999999999996,1026.8999999999999,45476.95,0.0
2021-04-20 00:00:00+00:00,62.53,3147.2,875.175,44653.350000000006,0.0
2021-04-20 01:00:00+00:00,63.92,2711.925,747.5,44648.65,0.0
2021-04-20 02:00:00+00:00,68.61,2453.45,667.725,46125.625,0.0
2021-04-20 03:00:00+00:00,71.94,2359.6000000000004,640.8,48899.275,0.025
2021-04-20 04:00:00+00:00,85.43,2234.0,597.125,54228.775,403.85
2021-04-20 05:00:00+00:00,99.05,1767.525,559.05,58796.2,3184.95
2021-04-20 06:00:00+00:00,110.41,918.275,503.95,60958.675,8502.45
2021-04-20 07:00:00+00:00,92.0,363.625,423.55,62393.0,14983.1
2021-04-20 08:00:00+00:00,69.53,273.975,338.525,63819.525,20601.225
2021-04-20 09:00:00+00:00,62.27,321.4,258.525,65513.725000000006,24163.25
2021-04-20 10:00:00+00:00,60.46,399.8,197.025,65478.15,25816.65
2021-04-20 11:00:00+00:00,58.98,457.475,155.1,64340.975,26063.9
2021-04-20 12:00:00+00:00,57.87,555.325,127.39999999999999,62940.25,25127.95
2021-04-20 13:00:00+00:00,57.02,684.925,107.025,61949.85,22758.45
2021-04-20 14:00:00+00:00,58.83,900.6,94.35,60629.975,18578.975
2021-04-20 15:00:00+00:00,69.88,1177.325,105.125,60580.6,12760.7
2021-04-20 16:00:00+00:00,84.98,1509.125,154.8,61132.275,6324.7
2021-04-20 17:00:00+00:00,100.0,2012.625,230.975,60995.075,1741.05
2021-04-20 18:00:00+00:00,101.73,2656.675,286.575,59329.4,113.325
2021-04-20 19:00:00+00:00,93.92,3025.275,307.1,56936.775,0.0
2021-04-20 20:00:00+00:00,86.91,3003.0,299.475,54584.125,0.0
2021-04-20 21:00:00+00:00,75.0,2616.375,279.05,50928.425,0.0
2021-04-20 22:00:00+00:00,66.75,2509.375,199.4,47126.3,0.0
2021-04-20 23:00:00+00:00,63.08,2109.275,259.325,45220.725000000006,0.0
2021-04-21 00:00:00+00:00,62.24,1933.475,411.15,44573.225,0.0
2021-04-21 01:00:00+00:00,61.17,1865.5,687.0,44776.275,0.0
2021-04-21 02:00:00+00:00,62.4,1985.925,1104.1,46290.2,0.0
2021-04-21 03:00:00+00:00,63.19,2332.3,1626.05,49506.125,0.25
2021-04-21 04:00:00+00:00,81.01,2784.475,2123.1,55303.200000000004,534.725
2021-04-21 05:00:00+00:00,87.61,3093.05,2707.825,58945.125,3846.6000000000004
2021-04-21 06:00:00+00:00,76.24,2939.625,3192.6,61275.775,10000.9
2021-04-21 07:00:00+00:00,59.14,2886.9750000000004,3565.95,62873.65,17148.725
2021-04-21 08:00:00+00:00,51.68,3609.425,3859.85,63927.475,22933.65
2021-04-21 09:00:00+00:00,57.81,4851.525,3966.95,65565.175,26252.7
2021-04-21 10:00:00+00:00,49.39,6371.275,3894.2,65750.35,26938.675
2021-04-21 11:00:00+00:00,46.87,8118.9,3950.225,64470.4,25999.75
2021-04-21 12:00:00+00:00,43.36,10044.95,4143.525,63181.7,24183.725
2021-04-21 13:00:00+00:00,41.62,12102.775,4447.85,62312.675,21115.95
2021-04-21 14:00:00+00:00,33.38,14271.15,4742.5,61362.775,16949.8
2021-04-21 15:00:00+00:00,42.06,15935.45,4982.525000000001,61348.95,11515.3
2021-04-21 16:00:00+00:00,53.64,17030.175,5187.85,61452.4,5794.575
2021-04-21 17:00:00+00:00,73.61,17635.75,5304.2,61290.35,1688.1
2021-04-21 18:00:00+00:00,78.02,18066.0,5335.725,59566.525,110.375
2021-04-21 19:00:00+00:00,69.9,18254.825,5365.025,56829.875,0.0
2021-04-21 20:00:00+00:00,62.35,17899.025,5481.825,54253.7,0.0
2021-04-21 21:00:00+00:00,50.49,17637.3,5495.3,50557.2,0.0
2021-04-21 22:00:00+00:00,46.74,18826.825,4901.45,47425.299999999996,0.0
2021-04-21 23:00:00+00:00,46.79,18525.875,5541.45,45564.65,0.0
2021-04-22 00:00:00+00:00,44.35,18295.575,5685.3,44725.35,0.0
2021-04-22 01:00:00+00:00,46.78,18190.55,5684.35,44904.149999999994,0.0
2021-04-22 02:00:00+00:00,47.21,18265.675,5683.35,46538.85,0.0
2021-04-22 03:00:00+00:00,50.0,18346.25,5669.175,49777.65,0.575
2021-04-22 04:00:00+00:00,66.73,18593.45,5545.424999999999,55606.025,566.45
2021-04-22 05:00:00+00:00,82.57,18006.825,5500.2,59698.35,3578.3
2021-04-22 06:00:00+00:00,59.34,18652.75,5430.7,61923.375,8731.05
2021-04-22 07:00:00+00:00,42.72,20531.025,5274.975,62968.7,14501.725
2021-04-22 08:00:00+00:00,35.63,21104.675,5014.925,64518.6,19573.225
2021-04-22 09:00:00+00:00,28.97,21025.375,4875.5,66391.9,23514.0
2021-04-22 10:00:00+00:00,17.67,21123.65,4810.3,66113.375,25748.425
2021-04-22 11:00:00+00:00,0.07,21469.175,4786.9,64318.575,26377.1
2021-04-22 12:00:00+00:00,0.06,22059.55,4789.2,62550.475000000006,25456.775
2021-04-22 13:00:00+00:00,1.53,22620.1,4832.35,61508.475,22752.4
2021-04-22 14:00:00+00:00,15.95,22976.125,4923.575000000001,60438.6,18484.075
2021-04-22 15:00:00+00:00,46.72,22745.35,5043.45,60393.475,12708.65
2021-04-22 16:00:00+00:00,51.57,21651.55,5034.15,60469.825,6361.475
2021-04-22 17:00:00+00:00,77.73,19658.125,4975.325,60554.925,1839.5
2021-04-22 18:00:00+00:00,84.42,17989.125,4860.025,59117.95,148.65
2021-04-22 19:00:00+00:00,78.25,17127.125,4725.425,56713.825,0.0
2021-04-22 20:00:00+00:00,66.75,16323.6,4673.125,53979.5,0.0
2021-04-22 21:00:00+00:00,63.1,15798.075,4646.575,50257.975,0.0
2021-04-22 22:00:00+00:00,66.73,13169.95,4251.925,48820.175,0.0
2021-04-22 23:00:00+00:00,58.4,12673.6,4148.2,47019.35,0.0
2021-04-23 00:00:00+00:00,57.48,12293.075,4084.925,46017.375,0.0
2021-04-23 01:00:00+00:00,57.9,12157.45,4018.8,46351.55,0.0
2021-04-23 02:00:00+00:00,57.48,12128.45,3953.4,48047.2,0.0
2021-04-23 03:00:00+00:00,67.0,12079.224999999999,3847.9,51074.975,1.05
2021-04-23 04:00:00+00:00,77.0,11946.5,3696.025,56474.8,615.4000000000001
2021-04-23 05:00:00+00:00,83.73,11571.675,3515.875,60308.5,4115.5
2021-04-23 06:00:00+00:00,83.16,11957.224999999999,3211.25,62644.6,10587.375
2021-04-23 07:00:00+00:00,63.89,12299.125,2870.4500000000003,63842.925,17501.875
2021-04-23 08:00:00+00:00,54.38,11885.625,2568.75,64954.6,23240.925
2021-04-23 09:00:00+00:00,50.84,11585.95,2297.7,66858.35,27502.2
2021-04-23 10:00:00+00:00,46.72,11465.35,2098.175,66480.65,30063.375
2021-04-23 11:00:00+00:00,43.52,11621.65,1972.175,64265.275,30597.375
2021-04-23 12:00:00+00:00,38.73,12039.025,1854.725,62152.0,29111.075
2021-04-23 13:00:00+00:00,40.06,12190.35,1784.675,61141.55,25814.425
2021-04-23 14:00:00+00:00,45.29,12126.775,1820.125,60164.025,20782.25
2021-04-23 15:00:00+00:00,51.36,11619.425,1934.275,60047.775,14036.425
2021-04-23 16:00:00+00:00,64.0,10506.1,1994.8,59970.8,6768.775
2021-04-23 17:00:00+00:00,78.02,9181.8,1973.25,59953.6,1846.625
2021-04-23 18:00:00+00:00,81.02,8612.825,1880.925,58497.025,153.85
2021-04-23 19:00:00+00:00,78.33,8623.625,1766.175,56199.825,0.0
2021-04-23 20:00:00+00:00,70.9,8640.975,1618.225,53876.925,0.0
2021-04-23 21:00:00+00:00,65.69,8439.625,1469.05,50299.2,0.0
2021-04-23 22:00:00+00:00,68.51,7977.95,1022.2,47695.625,0.0
2021-04-23 23:00:00+00:00,64.5,7483.1,1155.45,45209.8,0.0
2021-04-24 00:00:00+00:00,61.4,6995.25,1313.6,43816.875,0.0
2021-04-24 01:00:00+00:00,56.86,6686.700000000001,1462.25,43529.5,0.0
2021-04-24 02:00:00+00:00,54.89,6436.125,1556.25,44075.8,0.0
2021-04-24 03:00:00+00:00,54.55,6117.7,1607.275,44027.725,1.5
2021-04-24 04:00:00+00:00,57.95,5593.224999999999,1653.375,43800.0,724.3499999999999
2021-04-24 05:00:00+00:00,57.51,4608.9,1685.725,45376.45,4406.625
2021-04-24 06:00:00+00:00,55.75,3567.55,1685.025,48666.9,10931.3
2021-04-24 07:00:00+00:00,54.68,3059.575,1668.925,51980.2,17934.725
2021-04-24 08:00:00+00:00,50.0,2880.05,1649.9,53826.225,23543.45
2021-04-24 09:00:00+00:00,47.96,2853.525,1653.65,55776.75,27341.9
2021-04-24 10:00:00+00:00,43.9,3005.325,1695.925,55433.925,29279.3
2021-04-24 11:00:00+00:00,32.84,3374.975,1828.625,53161.65,29361.375
2021-04-24 12:00:00+00:00,20.24,4056.65,2111.25,51314.825,27683.825
2021-04-24 13:00:00+00:00,19.51,4751.125,2472.575,50675.15,24245.55
2021-04-24 14:00:00+00:00,28.18,5364.575,2802.45,50570.35,19283.5
2021-04-24 15:00:00+00:00,48.46,5829.675,3017.15,51493.575,12919.9
2021-04-24 16:00:00+00:00,56.96,6176.35,3176.975,52491.325,6395.15
2021-04-24 17:00:00+00:00,67.65,6470.325,3231.7,52397.375,1918.55
2021-04-24 18:00:00+00:00,73.43,7103.275,3198.325,50924.45,164.525
2021-04-24 19:00:00+00:00,68.56,7875.5,3087.25,49425.35,0.0
2021-04-24 20:00:00+00:00,67.15,8171.625,2945.475,48658.075,0.0
2021-04-24 21:00:00+00:00,58.42,7879.9,2773.825,46398.35,0.0
2021-04-24 22:00:00+00:00,50.82,7811.0,2601.9,40335.075,0.0
2021-04-24 23:00:00+00:00,48.55,7267.35,2580.825,38539.625,0.0
2021-04-25 00:00:00+00:00,48.71,6893.3,2664.875,37755.8,0.0
2021-04-25 01:00:00+00:00,48.3,6616.375,2735.225,37432.625,0.0
2021-04-25 02:00:00+00:00,48.03,6439.55,2669.15,37989.175,0.0
2021-04-25 03:00:00+00:00,47.32,6354.799999999999,2637.775,37955.2,2.7
2021-04-25 04:00:00+00:00,44.76,6170.1,2529.675,36726.299999999996,760.4
2021-04-25 05:00:00+00:00,43.8,5246.825,2284.625,37268.675,4622.8
2021-04-25 06:00:00+00:00,43.48,4031.725,2058.4,40124.975,11428.125
2021-04-25 07:00:00+00:00,37.21,3886.35,1762.65,44004.35,18732.075
2021-04-25 08:00:00+00:00,17.8,4012.55,1463.775,46629.95,24434.05
2021-04-25 09:00:00+00:00,15.5,3924.8,1184.0,49508.975,28167.800000000003
2021-04-25 10:00:00+00:00,15.32,3867.3,954.75,49542.525,30220.875
2021-04-25 11:00:00+00:00,1.61,4146.25,859.05,47234.725,30648.7
2021-04-25 12:00:00+00:00,-6.94,4890.95,928.025,45469.925,29476.675000000003
2021-04-25 13:00:00+00:00,-3.29,5702.15,1049.275,44941.625,26313.925
2021-04-25 14:00:00+00:00,0.11,6508.625,1128.8,44906.6,21395.55
2021-04-25 15:00:00+00:00,18.91,7097.35,1129.725,46254.8,14632.375
2021-04-25 16:00:00+00:00,54.7,7341.975,1112.675,48074.025,7169.35
2021-04-25 17:00:00+00:00,65.93,7261.15,1098.0500000000002,48773.3,2027.95
2021-04-25 18:00:00+00:00,67.88,7640.55,1123.85,48154.275,220.1
2021-04-25 19:00:00+00:00,66.0,8196.8,1120.75,47350.925,0.0
2021-04-25 20:00:00+00:00,64.98,8248.35,1024.2,47172.125,0.0
2021-04-25 21:00:00+00:00,59.98,7769.725,861.525,44636.65,0.0
2021-04-25 22:00:00+00:00,52.5,7336.175,572.725,41883.45,0.0
2021-04-25 23:00:00+00:00,51.14,6496.45,491.84999999999997,40540.625,0.0
2021-04-26 00:00:00+00:00,52.51,5870.125,441.05,40244.25,0.0
2021-04-26 01:00:00+00:00,51.1,5386.95,391.55,40514.7,0.0
2021-04-26 02:00:00+00:00,51.17,4991.525,398.35,42347.2,0.0
2021-04-26 03:00:00+00:00,57.06,4733.85,454.725,45907.225,4.85
2021-04-26 04:00:00+00:00,74.96,4578.85,521.575,51655.45,899.5999999999999
2021-04-26 05:00:00+00:00,81.96,3975.3,565.0,56486.15,5197.625
2021-04-26 06:00:00+00:00,83.85,2702.025,542.1500000000001,59276.275,12980.0
2021-04-26 07:00:00+00:00,74.23,2264.65,510.6,61003.95,21185.0
2021-04-26 08:00:00+00:00,52.55,2473.4,463.725,62355.875,27422.625
2021-04-26 09:00:00+00:00,51.07,2512.4,411.825,63942.0,31449.575
2021-04-26 10:00:00+00:00,50.12,2392.05,360.125,64104.3,33363.45
2021-04-26 11:00:00+00:00,48.99,2252.125,319.575,62758.125,33308.4
2021-04-26 12:00:00+00:00,48.34,2311.45,291.125,61130.675,31549.775
2021-04-26 13:00:00+00:00,49.14,2468.3,270.55,60457.25,27873.85
2021-04-26 14:00:00+00:00,50.73,2678.1,266.2,59280.85,22406.6
2021-04-26 15:00:00+00:00,60.97,3058.525,283.6,59069.225,15357.825
2021-04-26 16:00:00+00:00,73.85,3616.9,303.0,59376.85,7718.049999999999
2021-04-26 17:00:00+00:00,79.67,4515.35,308.925,59631.6,2248.125
2021-04-26 18:00:00+00:00,81.02,6287.025,319.65,58186.975,220.525
2021-04-26 19:00:00+00:00,75.05,8204.9,330.05,55970.675,0.0
2021-04-26 20:00:00+00:00,70.69,9355.5,377.375,53380.325,0.0
2021-04-26 21:00:00+00:00,63.49,9785.65,422.525,49665.675,0.0
