date,Day Ahead Auction (DK1),"Wind onshore forecast (Day-Ahead, D-1 18:00)","Wind offshore forecast (Day-Ahead, D-1 18:00)","Load forecast (Day-Ahead, D-1 12:00)","Solar forecast (Day-Ahead, D-1 18:00)"
2021-12-11 20:00:00+00:00,193.61,117.5,109.1,4313.0,0.0
2021-12-11 21:00:00+00:00,160.55,106.2,83.6,4109.0,0.0
2021-12-11 22:00:00+00:00,130.01,111.0,89.8,3874.0,0.0
2021-12-11 23:00:00+00:00,132.95,227.8,195.1,3801.0,0.0
2021-12-12 00:00:00+00:00,120.5,287.7,216.4,3662.0,0.0
2021-12-12 01:00:00+00:00,114.17,360.5,291.2,3650.0,0.0
2021-12-12 02:00:00+00:00,109.92,445.4,326.4,3579.0,0.0
2021-12-12 03:00:00+00:00,106.98,530.0,411.9,3512.0,0.0
2021-12-12 04:00:00+00:00,105.9,627.0,588.3,3534.0,0.0
2021-12-12 05:00:00+00:00,105.94,746.2,734.7,3682.0,0.0
2021-12-12 06:00:00+00:00,108.27,857.5,789.3,3942.0,0.0
2021-12-12 07:00:00+00:00,115.73,925.5,852.7,4222.0,0.2
2021-12-12 08:00:00+00:00,133.55,971.2,882.1,4497.0,6.9
2021-12-12 09:00:00+00:00,152.64,872.8,813.5,4713.0,18.4
2021-12-12 10:00:00+00:00,172.57,840.6,649.8,4757.0,27.0
2021-12-12 11:00:00+00:00,200.08,748.2,641.2,4716.0,26.9
2021-12-12 12:00:00+00:00,191.13,633.5,659.5,4734.0,21.2
2021-12-12 13:00:00+00:00,204.57,501.7,687.2,4758.0,10.0
2021-12-12 14:00:00+00:00,231.08,435.7,663.8,4771.0,1.2
2021-12-12 15:00:00+00:00,253.33,361.8,585.5,4982.0,0.0
2021-12-12 16:00:00+00:00,282.0,301.5,484.3,5164.0,0.0
2021-12-12 17:00:00+00:00,287.56,243.8,291.0,5007.0,0.0
2021-12-12 18:00:00+00:00,250.81,175.2,188.0,4732.0,0.0
2021-12-12 19:00:00+00:00,260.97,129.0,113.6,4501.0,0.0
2021-12-12 20:00:00+00:00,230.23,110.8,93.5,4251.0,0.0
2021-12-12 21:00:00+00:00,235.01,109.9,100.5,4069.0,0.0
2021-12-12 22:00:00+00:00,178.42,122.2,127.5,3941.0,0.0
2021-12-12 23:00:00+00:00,176.04,258.9,132.5,3642.0,0.0
2021-12-13 00:00:00+00:00,144.9,273.8,147.3,3545.0,0.0
2021-12-13 01:00:00+00:00,131.25,305.8,164.2,3411.0,0.0
2021-12-13 02:00:00+00:00,127.65,365.7,224.0,3479.0,0.0
2021-12-13 03:00:00+00:00,134.2,419.0,366.0,3475.0,0.0
2021-12-13 04:00:00+00:00,145.87,439.4,498.7,3697.0,0.0
2021-12-13 05:00:00+00:00,269.2,499.2,537.2,4360.0,0.0
2021-12-13 06:00:00+00:00,298.36,587.7,581.1,5000.0,0.0
2021-12-13 07:00:00+00:00,299.96,641.2,695.2,5220.0,0.2
2021-12-13 08:00:00+00:00,303.36,702.3,761.3,5169.0,13.7
2021-12-13 09:00:00+00:00,299.94,720.2,835.1,5254.0,46.4
2021-12-13 10:00:00+00:00,268.0,839.0,905.8,5231.0,74.8
2021-12-13 11:00:00+00:00,270.0,948.6,933.1,5158.0,62.2
2021-12-13 12:00:00+00:00,250.04,999.3,944.2,5177.0,37.1
2021-12-13 13:00:00+00:00,278.0,980.3,915.8,5130.0,15.5
2021-12-13 14:00:00+00:00,299.95,1055.6,893.6,5105.0,2.1
2021-12-13 15:00:00+00:00,299.98,1049.6,906.1,5278.0,0.0
2021-12-13 16:00:00+00:00,345.24,1068.2,878.6,5455.0,0.0
2021-12-13 17:00:00+00:00,260.08,1099.8,801.5,5240.0,0.0
2021-12-13 18:00:00+00:00,260.02,1009.2,755.0,4975.0,0.0
2021-12-13 19:00:00+00:00,133.0,929.3,702.6,4676.0,0.0
2021-12-13 20:00:00+00:00,135.38,863.4,583.2,4451.0,0.0
2021-12-13 21:00:00+00:00,130.66,843.8,497.2,4145.0,0.0
2021-12-13 22:00:00+00:00,133.98,889.2,408.4,3883.0,0.0
2021-12-13 23:00:00+00:00,95.07,1041.3,533.2,3584.0,0.0
2021-12-14 00:00:00+00:00,128.65,1059.9,584.2,3431.0,0.0
2021-12-14 01:00:00+00:00,128.44,1037.8,497.6,3499.0,0.0
2021-12-14 02:00:00+00:00,128.62,1042.2,428.4,3501.0,0.0
2021-12-14 03:00:00+00:00,129.65,986.8,408.0,3571.0,0.0
2021-12-14 04:00:00+00:00,134.95,853.8,354.4,3741.0,0.0
2021-12-14 05:00:00+00:00,141.83,777.2,321.4,4357.0,0.0
2021-12-14 06:00:00+00:00,224.44,725.5,337.1,5058.0,0.0
2021-12-14 07:00:00+00:00,308.95,611.2,400.6,5265.0,0.3
2021-12-14 08:00:00+00:00,318.49,522.7,447.0,5243.0,28.6
2021-12-14 09:00:00+00:00,288.44,430.0,413.2,5290.0,93.4
2021-12-14 10:00:00+00:00,338.95,410.1,380.9,5164.0,145.6
2021-12-14 11:00:00+00:00,299.17,420.0,396.1,5119.0,163.5
2021-12-14 12:00:00+00:00,304.0,420.1,427.5,5179.0,138.1
2021-12-14 13:00:00+00:00,312.53,425.5,431.0,5123.0,69.0
2021-12-14 14:00:00+00:00,351.65,533.6,457.0,5116.0,11.5
2021-12-14 15:00:00+00:00,372.25,614.8,518.5,5369.0,0.1
2021-12-14 16:00:00+00:00,390.4,807.5,656.3,5631.0,0.0
2021-12-14 17:00:00+00:00,376.05,1017.8,695.1,5467.0,0.0
2021-12-14 18:00:00+00:00,351.28,1100.5,706.8,5174.0,0.0
2021-12-14 19:00:00+00:00,135.8,1242.4,824.0,4935.0,0.0
2021-12-14 20:00:00+00:00,176.41,1295.1,831.1,4610.0,0.0
2021-12-14 21:00:00+00:00,123.79,1359.8,877.7,4235.0,0.0
2021-12-14 22:00:00+00:00,52.61,1529.9,946.9,3951.0,0.0
2021-12-14 23:00:00+00:00,48.61,1918.0,982.1,3842.0,0.0
2021-12-15 00:00:00+00:00,90.94,1909.2,1019.0,3685.0,0.0
2021-12-15 01:00:00+00:00,91.09,1923.6,1057.4,3613.0,0.0
2021-12-15 02:00:00+00:00,91.38,1914.3,1042.7,3637.0,0.0
2021-12-15 03:00:00+00:00,91.13,1915.5,1065.2,3670.0,0.0
2021-12-15 04:00:00+00:00,98.1,1934.9,1085.3,3858.0,0.0
2021-12-15 05:00:00+00:00,128.03,2023.2,1107.5,4397.0,0.0
2021-12-15 06:00:00+00:00,126.25,2024.7,1140.7,5121.0,0.0
2021-12-15 07:00:00+00:00,134.06,1905.0,1167.2,5407.0,0.2
2021-12-15 08:00:00+00:00,130.56,1858.0,1143.8,5421.0,15.9
2021-12-15 09:00:00+00:00,129.28,1712.2,1183.5,5378.0,41.9
2021-12-15 10:00:00+00:00,128.98,1761.1,1197.1,5397.0,52.2
2021-12-15 11:00:00+00:00,128.15,1746.1,1233.9,5316.0,46.3
2021-12-15 12:00:00+00:00,128.11,1721.0,1226.8,5347.0,33.3
2021-12-15 13:00:00+00:00,128.12,1616.2,1183.1,5314.0,16.7
2021-12-15 14:00:00+00:00,133.96,1709.7,1157.8,5316.0,2.6
2021-12-15 15:00:00+00:00,134.19,1712.0,1188.2,5485.0,0.0
2021-12-15 16:00:00+00:00,134.01,1682.4,1253.0,5706.0,0.0
2021-12-15 17:00:00+00:00,128.13,1708.6,1239.3,5476.0,0.0
2021-12-15 18:00:00+00:00,128.1,1570.8,1190.5,5110.0,0.0
2021-12-15 19:00:00+00:00,123.34,1496.7,1200.7,4837.0,0.0
2021-12-15 20:00:00+00:00,125.14,1363.7,1097.5,4574.0,0.0
2021-12-15 21:00:00+00:00,122.07,1273.6,1073.7,4262.0,0.0
2021-12-15 22:00:00+00:00,120.16,1277.3,931.7,4016.0,0.0
2021-12-15 23:00:00+00:00,127.17,1485.7,983.8,3621.0,0.0
2021-12-16 00:00:00+00:00,126.73,1468.4,923.9,3516.0,0.0
2021-12-16 01:00:00+00:00,126.73,1466.4,879.4,3458.0,0.0
2021-12-16 02:00:00+00:00,126.76,1435.7,731.9,3452.0,0.0
2021-12-16 03:00:00+00:00,126.74,1390.8,698.0,3501.0,0.0
2021-12-16 04:00:00+00:00,109.38,1314.4,631.8,3734.0,0.0
2021-12-16 05:00:00+00:00,126.74,1322.2,598.8,4244.0,0.0
2021-12-16 06:00:00+00:00,224.14,1289.0,590.0,4922.0,0.0
2021-12-16 07:00:00+00:00,231.93,1134.2,569.9,5228.0,0.3
2021-12-16 08:00:00+00:00,373.63,1052.4,545.8,5220.0,44.0
2021-12-16 09:00:00+00:00,227.49,939.0,557.0,5286.0,131.8
2021-12-16 10:00:00+00:00,163.56,979.8,607.9,5202.0,190.7
2021-12-16 11:00:00+00:00,160.68,1027.7,676.1,5100.0,201.6
2021-12-16 12:00:00+00:00,157.83,1073.8,682.9,5055.0,156.9
2021-12-16 13:00:00+00:00,158.08,1039.1,632.2,4942.0,81.9
2021-12-16 14:00:00+00:00,162.75,1120.0,643.4,4929.0,12.8
2021-12-16 15:00:00+00:00,171.44,1169.0,666.9,5179.0,0.0
2021-12-16 16:00:00+00:00,195.5,1206.9,660.9,5519.0,0.0
2021-12-16 17:00:00+00:00,180.26,1273.2,662.8,5362.0,0.0
2021-12-16 18:00:00+00:00,166.51,1189.9,648.2,5058.0,0.0
2021-12-16 19:00:00+00:00,161.15,1098.6,641.2,4735.0,0.0
2021-12-16 20:00:00+00:00,168.51,956.1,598.2,4443.0,0.0
2021-12-16 21:00:00+00:00,150.43,844.6,630.8,4137.0,0.0
2021-12-16 22:00:00+00:00,149.44,783.8,594.2,3858.0,0.0
2021-12-16 23:00:00+00:00,165.15,997.4,523.8,3601.0,0.0
2021-12-17 00:00:00+00:00,161.2,922.7,521.8,3536.0,0.0
2021-12-17 01:00:00+00:00,158.35,871.7,502.3,3536.0,0.0
2021-12-17 02:00:00+00:00,157.15,832.3,470.4,3589.0,0.0
2021-12-17 03:00:00+00:00,134.8,814.0,443.6,3679.0,0.0
2021-12-17 04:00:00+00:00,134.81,725.2,349.1,3880.0,0.0
2021-12-17 05:00:00+00:00,242.12,685.5,334.4,4338.0,0.0
2021-12-17 06:00:00+00:00,225.04,667.6,352.6,4927.0,0.0
2021-12-17 07:00:00+00:00,379.94,587.5,365.4,5237.0,0.2
2021-12-17 08:00:00+00:00,311.3,538.0,360.5,5199.0,20.4
2021-12-17 09:00:00+00:00,256.34,484.2,378.7,5251.0,54.0
2021-12-17 10:00:00+00:00,255.06,520.4,373.8,5250.0,80.5
2021-12-17 11:00:00+00:00,200.86,580.7,396.0,5103.0,78.0
2021-12-17 12:00:00+00:00,197.68,615.7,431.0,5023.0,63.0
2021-12-17 13:00:00+00:00,204.02,585.6,503.1,4954.0,38.2
2021-12-17 14:00:00+00:00,244.93,657.1,523.1,4880.0,6.7
2021-12-17 15:00:00+00:00,280.22,686.8,574.5,5048.0,0.0
2021-12-17 16:00:00+00:00,274.02,673.8,575.2,5286.0,0.0
2021-12-17 17:00:00+00:00,208.78,696.2,574.6,5127.0,0.0
2021-12-17 18:00:00+00:00,191.99,658.0,654.6,4828.0,0.0
2021-12-17 19:00:00+00:00,195.0,655.4,768.9,4581.0,0.0
2021-12-17 20:00:00+00:00,222.96,631.9,650.2,4309.0,0.0
2021-12-17 21:00:00+00:00,171.04,614.1,589.4,4044.0,0.0
2021-12-17 22:00:00+00:00,160.08,665.1,557.7,3773.0,0.0
2021-12-17 23:00:00+00:00,176.92,750.9,609.0,3504.0,0.0
2021-12-18 00:00:00+00:00,171.67,832.1,618.9,3330.0,0.0
2021-12-18 01:00:00+00:00,173.76,893.5,658.2,3248.0,0.0
2021-12-18 02:00:00+00:00,169.94,951.8,658.7,3217.0,0.0
2021-12-18 03:00:00+00:00,166.19,1061.4,723.3,3230.0,0.0
2021-12-18 04:00:00+00:00,152.41,1174.9,711.0,3308.0,0.0
2021-12-18 05:00:00+00:00,151.28,1371.4,783.2,3563.0,0.0
2021-12-18 06:00:00+00:00,149.43,1506.1,882.1,3822.0,0.0
2021-12-18 07:00:00+00:00,155.32,1559.0,984.5,4136.0,0.1
2021-12-18 08:00:00+00:00,159.05,1643.4,1003.3,4330.0,23.0
2021-12-18 09:00:00+00:00,166.69,1607.1,1058.7,4475.0,90.8
2021-12-18 10:00:00+00:00,162.99,1776.0,1144.3,4478.0,157.5
2021-12-18 11:00:00+00:00,149.78,1908.4,1228.3,4419.0,174.2
2021-12-18 12:00:00+00:00,133.61,1973.9,1239.0,4373.0,135.2
2021-12-18 13:00:00+00:00,133.57,2044.0,1235.1,4334.0,69.4
2021-12-18 14:00:00+00:00,140.31,2229.9,1254.3,4382.0,11.4
2021-12-18 15:00:00+00:00,153.09,2306.7,1307.4,4612.0,0.0
2021-12-18 16:00:00+00:00,154.76,2378.6,1345.4,4902.0,0.0
2021-12-18 17:00:00+00:00,149.98,2613.3,1355.4,4792.0,0.0
2021-12-18 18:00:00+00:00,119.92,2596.1,1361.6,4537.0,0.0
2021-12-18 19:00:00+00:00,87.71,2702.2,1362.8,4357.0,0.0
2021-12-18 20:00:00+00:00,60.26,2700.6,1305.9,4234.0,0.0
2021-12-18 21:00:00+00:00,25.72,2689.6,1291.8,3994.0,0.0
2021-12-18 22:00:00+00:00,16.03,2891.3,1290.0,3749.0,0.0
2021-12-18 23:00:00+00:00,15.01,2872.7,1301.5,3629.0,0.0
2021-12-19 00:00:00+00:00,13.75,2933.3,1323.4,3519.0,0.0
2021-12-19 01:00:00+00:00,14.0,2866.7,1352.0,3432.0,0.0
2021-12-19 02:00:00+00:00,14.88,2736.9,1328.4,3447.0,0.0
2021-12-19 03:00:00+00:00,15.03,2817.8,1314.8,3493.0,0.0
2021-12-19 04:00:00+00:00,15.34,2922.8,1256.4,3551.0,0.0
2021-12-19 05:00:00+00:00,15.17,3048.0,1277.4,3721.0,0.0
2021-12-19 06:00:00+00:00,28.98,3069.3,1273.7,3987.0,0.0
2021-12-19 07:00:00+00:00,62.48,2919.0,1257.1,4269.0,0.2
2021-12-19 08:00:00+00:00,86.03,2711.6,1216.7,4468.0,41.4
2021-12-19 09:00:00+00:00,86.8,2249.9,1225.3,4641.0,133.2
2021-12-19 10:00:00+00:00,107.61,1994.0,1270.0,4632.0,204.3
2021-12-19 11:00:00+00:00,100.03,1774.2,1268.6,4527.0,214.0
2021-12-19 12:00:00+00:00,85.78,1492.7,1231.6,4456.0,168.5
2021-12-19 13:00:00+00:00,87.7,1233.4,1217.2,4491.0,86.8
2021-12-19 14:00:00+00:00,99.99,1049.0,1223.7,4588.0,14.1
2021-12-19 15:00:00+00:00,133.78,928.2,1222.5,4820.0,0.0
2021-12-19 16:00:00+00:00,181.81,883.1,1181.3,5166.0,0.0
2021-12-19 17:00:00+00:00,197.76,849.8,991.0,5061.0,0.0
2021-12-19 18:00:00+00:00,204.09,762.8,763.0,4727.0,0.0
2021-12-19 19:00:00+00:00,179.74,785.3,649.5,4595.0,0.0
2021-12-19 20:00:00+00:00,179.16,822.5,591.0,4596.0,0.0
2021-12-19 21:00:00+00:00,177.44,883.5,576.0,4442.0,0.0
2021-12-19 22:00:00+00:00,175.52,1025.4,583.2,4159.0,0.0
2021-12-19 23:00:00+00:00,159.25,1053.3,648.5,3646.0,0.0
2021-12-20 00:00:00+00:00,152.05,1008.9,628.6,3571.0,0.0
2021-12-20 01:00:00+00:00,148.91,961.5,635.5,3557.0,0.0
2021-12-20 02:00:00+00:00,145.51,893.0,628.7,3590.0,0.0
2021-12-20 03:00:00+00:00,136.9,876.1,582.5,3653.0,0.0
2021-12-20 04:00:00+00:00,138.27,794.4,530.2,3892.0,0.0
2021-12-20 05:00:00+00:00,299.9,752.7,481.4,4446.0,0.0
2021-12-20 06:00:00+00:00,396.0,722.6,407.8,5053.0,0.0
2021-12-20 07:00:00+00:00,433.47,661.7,370.3,5333.0,0.2
2021-12-20 08:00:00+00:00,410.03,601.9,328.7,5280.0,42.1
2021-12-20 09:00:00+00:00,373.78,474.4,295.8,5300.0,134.5
2021-12-20 10:00:00+00:00,353.3,398.5,254.6,5246.0,209.5
2021-12-20 11:00:00+00:00,325.1,361.3,214.0,5130.0,222.9
2021-12-20 12:00:00+00:00,359.51,309.3,170.9,5078.0,169.3
2021-12-20 13:00:00+00:00,404.92,276.5,155.3,4964.0,85.2
2021-12-20 14:00:00+00:00,428.82,271.6,143.8,4910.0,13.8
2021-12-20 15:00:00+00:00,439.97,260.8,141.9,5193.0,0.0
2021-12-20 16:00:00+00:00,460.08,238.9,130.1,5501.0,0.0
2021-12-20 17:00:00+00:00,465.98,212.8,110.8,5377.0,0.0
2021-12-20 18:00:00+00:00,442.73,168.0,75.8,5118.0,0.0
2021-12-20 19:00:00+00:00,424.0,137.8,58.5,4787.0,0.0
2021-12-20 20:00:00+00:00,371.96,112.8,43.6,4517.0,0.0
2021-12-20 21:00:00+00:00,332.81,93.0,44.0,4226.0,0.0
2021-12-20 22:00:00+00:00,269.5,77.3,36.7,3965.0,0.0
2021-12-20 23:00:00+00:00,283.9,144.2,56.9,3891.0,0.0
2021-12-21 00:00:00+00:00,298.09,155.1,68.5,3767.0,0.0
2021-12-21 01:00:00+00:00,293.2,175.3,84.3,3752.0,0.0
2021-12-21 02:00:00+00:00,294.14,201.5,105.4,3764.0,0.0
2021-12-21 03:00:00+00:00,291.12,227.8,108.1,3834.0,0.0
2021-12-21 04:00:00+00:00,322.48,240.2,120.9,4000.0,0.0
2021-12-21 05:00:00+00:00,399.98,271.8,125.2,4502.0,0.0
2021-12-21 06:00:00+00:00,471.02,289.6,123.9,5128.0,0.0
2021-12-21 07:00:00+00:00,510.02,269.9,139.9,5457.0,0.1
2021-12-21 08:00:00+00:00,513.58,270.0,157.0,5422.0,24.1
2021-12-21 09:00:00+00:00,503.39,265.8,181.1,5508.0,80.6
2021-12-21 10:00:00+00:00,480.0,265.8,258.7,5482.0,127.1
2021-12-21 11:00:00+00:00,457.26,273.7,304.8,5438.0,127.2
2021-12-21 12:00:00+00:00,460.0,267.5,309.8,5402.0,101.4
2021-12-21 13:00:00+00:00,476.21,251.8,267.0,5312.0,46.3
2021-12-21 14:00:00+00:00,505.13,263.0,247.9,5262.0,7.0
2021-12-21 15:00:00+00:00,539.91,251.9,237.1,5355.0,0.0
2021-12-21 16:00:00+00:00,620.0,246.2,213.8,5631.0,0.0
2021-12-21 17:00:00+00:00,600.1,258.3,188.4,5475.0,0.0
2021-12-21 18:00:00+00:00,520.0,241.1,210.0,5148.0,0.0
2021-12-21 19:00:00+00:00,470.59,232.4,211.5,4895.0,0.0
2021-12-21 20:00:00+00:00,408.25,221.4,171.4,4655.0,0.0
2021-12-21 21:00:00+00:00,342.63,212.1,162.3,4348.0,0.0
2021-12-21 22:00:00+00:00,269.8,224.6,173.2,4108.0,0.0
2021-12-21 23:00:00+00:00,331.44,223.5,110.0,3842.0,0.0
2021-12-22 00:00:00+00:00,322.6,229.6,118.2,3709.0,0.0
2021-12-22 01:00:00+00:00,311.22,230.5,149.6,3670.0,0.0
2021-12-22 02:00:00+00:00,297.18,233.8,177.0,3648.0,0.0
2021-12-22 03:00:00+00:00,309.07,254.9,174.8,3696.0,0.0
2021-12-22 04:00:00+00:00,307.44,273.8,172.0,3846.0,0.0
2021-12-22 05:00:00+00:00,419.46,298.3,191.0,4396.0,0.0
2021-12-22 06:00:00+00:00,505.34,312.0,194.5,4986.0,0.0
2021-12-22 07:00:00+00:00,520.59,309.2,196.2,5270.0,0.1
2021-12-22 08:00:00+00:00,506.93,281.5,201.8,5260.0,10.9
2021-12-22 09:00:00+00:00,485.51,250.8,183.2,5340.0,38.8
2021-12-22 10:00:00+00:00,429.25,279.3,199.2,5319.0,62.1
2021-12-22 11:00:00+00:00,395.69,288.4,208.8,5261.0,63.4
2021-12-22 12:00:00+00:00,400.54,268.0,188.6,5228.0,51.6
2021-12-22 13:00:00+00:00,471.13,238.3,161.1,5130.0,27.9
2021-12-22 14:00:00+00:00,499.43,228.0,134.7,5120.0,5.0
2021-12-22 15:00:00+00:00,505.5,221.1,117.6,5225.0,0.0
2021-12-22 16:00:00+00:00,529.2,223.0,127.5,5470.0,0.0
2021-12-22 17:00:00+00:00,503.71,250.5,148.4,5315.0,0.0
2021-12-22 18:00:00+00:00,450.28,266.8,214.0,4959.0,0.0
2021-12-22 19:00:00+00:00,370.34,298.5,248.2,4783.0,0.0
2021-12-22 20:00:00+00:00,283.92,311.8,304.5,4546.0,0.0
2021-12-22 21:00:00+00:00,325.0,317.8,310.6,4255.0,0.0
2021-12-22 22:00:00+00:00,208.5,355.2,379.0,4037.0,0.0
2021-12-22 23:00:00+00:00,233.28,574.3,498.4,3792.0,0.0
2021-12-23 00:00:00+00:00,226.55,579.0,518.1,3665.0,0.0
2021-12-23 01:00:00+00:00,224.23,543.3,484.6,3599.0,0.0
2021-12-23 02:00:00+00:00,222.47,531.7,444.7,3613.0,0.0
2021-12-23 03:00:00+00:00,225.55,549.4,414.5,3664.0,0.0
2021-12-23 04:00:00+00:00,225.44,548.7,367.8,3786.0,0.0
2021-12-23 05:00:00+00:00,350.04,578.3,388.1,4204.0,0.0
2021-12-23 06:00:00+00:00,391.54,598.5,427.8,4736.0,0.0
2021-12-23 07:00:00+00:00,425.36,579.8,461.7,4993.0,0.1
2021-12-23 08:00:00+00:00,299.99,543.0,481.0,5095.0,6.5
2021-12-23 09:00:00+00:00,312.44,470.9,468.4,5210.0,21.4
2021-12-23 10:00:00+00:00,380.0,434.6,432.5,5204.0,35.9
2021-12-23 11:00:00+00:00,341.07,374.4,404.0,5128.0,41.4
2021-12-23 12:00:00+00:00,300.26,305.3,309.7,5125.0,31.0
2021-12-23 13:00:00+00:00,299.31,250.2,213.6,5154.0,15.3
2021-12-23 14:00:00+00:00,306.81,216.5,167.0,5219.0,2.6
2021-12-23 15:00:00+00:00,350.0,173.0,169.4,5408.0,0.0
2021-12-23 16:00:00+00:00,355.04,130.0,144.7,5555.0,0.0
2021-12-23 17:00:00+00:00,294.98,108.8,105.3,5326.0,0.0
2021-12-23 18:00:00+00:00,230.93,88.3,96.9,4994.0,0.0
2021-12-23 19:00:00+00:00,206.79,77.3,99.2,4737.0,0.0
2021-12-23 20:00:00+00:00,150.5,74.5,96.8,4508.0,0.0
2021-12-23 21:00:00+00:00,138.3,79.4,111.8,4158.0,0.0
2021-12-23 22:00:00+00:00,98.85,93.0,111.2,3845.0,0.0
2021-12-23 23:00:00+00:00,110.06,219.3,185.3,3773.0,0.0
2021-12-24 00:00:00+00:00,98.51,251.1,198.9,3566.0,0.0
2021-12-24 01:00:00+00:00,91.94,303.2,220.6,3445.0,0.0
2021-12-24 02:00:00+00:00,100.17,395.2,262.2,3411.0,0.0
2021-12-24 03:00:00+00:00,110.09,578.3,337.6,3446.0,0.0
2021-12-24 04:00:00+00:00,110.0,952.4,476.6,3505.0,0.0
2021-12-24 05:00:00+00:00,88.88,1359.0,682.8,3719.0,0.0
2021-12-24 06:00:00+00:00,158.0,1658.1,824.3,4025.0,0.0
2021-12-24 07:00:00+00:00,207.73,1816.4,964.5,4391.0,0.1
2021-12-24 08:00:00+00:00,201.81,1856.0,1030.5,4631.0,18.8
2021-12-24 09:00:00+00:00,203.1,1712.4,1062.9,4771.0,77.6
2021-12-24 10:00:00+00:00,209.14,1714.4,1116.0,4820.0,157.9
2021-12-24 11:00:00+00:00,207.87,1625.5,1142.3,4854.0,198.6
2021-12-24 12:00:00+00:00,174.53,1387.2,1114.1,4848.0,163.6
2021-12-24 13:00:00+00:00,208.54,1112.2,1147.0,4897.0,92.0
2021-12-24 14:00:00+00:00,205.41,893.7,1130.3,5045.0,17.0
2021-12-24 15:00:00+00:00,248.5,728.4,1082.6,5489.0,0.0
2021-12-24 16:00:00+00:00,278.57,622.3,937.8,5785.0,0.0
2021-12-24 17:00:00+00:00,229.08,548.7,704.5,5099.0,0.0
2021-12-24 18:00:00+00:00,226.98,453.6,529.7,4685.0,0.0
2021-12-24 19:00:00+00:00,226.59,429.6,391.0,4511.0,0.0
2021-12-24 20:00:00+00:00,228.61,445.0,299.6,4365.0,0.0
2021-12-24 21:00:00+00:00,227.16,446.0,290.4,4206.0,0.0
2021-12-24 22:00:00+00:00,229.31,505.2,254.8,4055.0,0.0
2021-12-24 23:00:00+00:00,180.25,819.5,390.8,4025.0,0.0
2021-12-25 00:00:00+00:00,157.15,889.5,399.9,3926.0,0.0
2021-12-25 01:00:00+00:00,184.07,935.0,419.5,3776.0,0.0
2021-12-25 02:00:00+00:00,162.22,857.3,448.1,3724.0,0.0
2021-12-25 03:00:00+00:00,135.0,825.4,428.3,3724.0,0.0
2021-12-25 04:00:00+00:00,125.31,739.9,352.9,3799.0,0.0
2021-12-25 05:00:00+00:00,128.03,712.0,351.8,3906.0,0.0
2021-12-25 06:00:00+00:00,142.46,659.0,360.7,4052.0,0.0
2021-12-25 07:00:00+00:00,174.47,566.7,373.3,4210.0,0.2
2021-12-25 08:00:00+00:00,206.55,483.9,392.2,4478.0,36.5
2021-12-25 09:00:00+00:00,218.06,407.7,370.7,4653.0,125.0
2021-12-25 10:00:00+00:00,227.18,387.8,339.0,4663.0,202.1
2021-12-25 11:00:00+00:00,223.31,369.7,335.9,4576.0,216.9
2021-12-25 12:00:00+00:00,221.43,364.7,333.2,4474.0,168.2
2021-12-25 13:00:00+00:00,222.18,383.9,317.5,4406.0,89.8
2021-12-25 14:00:00+00:00,226.0,419.0,344.2,4385.0,16.6
2021-12-25 15:00:00+00:00,231.52,427.6,332.1,4620.0,0.0
2021-12-25 16:00:00+00:00,244.81,450.2,302.2,4909.0,0.0
2021-12-25 17:00:00+00:00,245.1,514.8,279.7,4922.0,0.0
2021-12-25 18:00:00+00:00,224.01,513.9,297.7,4728.0,0.0
2021-12-25 19:00:00+00:00,222.15,462.9,327.4,4504.0,0.0
2021-12-25 20:00:00+00:00,220.84,424.2,295.9,4333.0,0.0
2021-12-25 21:00:00+00:00,228.11,391.0,271.5,4208.0,0.0
2021-12-25 22:00:00+00:00,179.12,384.8,273.5,4041.0,0.0
2021-12-25 23:00:00+00:00,174.41,500.3,224.9,3851.0,0.0
2021-12-26 00:00:00+00:00,153.83,467.9,214.2,3743.0,0.0
2021-12-26 01:00:00+00:00,153.83,428.9,179.8,3753.0,0.0
2021-12-26 02:00:00+00:00,133.26,372.9,172.9,3762.0,0.0
2021-12-26 03:00:00+00:00,126.66,310.1,153.1,3763.0,0.0
2021-12-26 04:00:00+00:00,130.24,206.0,123.2,3829.0,0.0
2021-12-26 05:00:00+00:00,132.24,134.8,89.0,3933.0,0.0
2021-12-26 06:00:00+00:00,162.5,110.9,54.4,4161.0,0.0
2021-12-26 07:00:00+00:00,174.39,104.4,52.5,4454.0,0.2
2021-12-26 08:00:00+00:00,185.94,106.2,47.9,4655.0,36.1
2021-12-26 09:00:00+00:00,199.35,109.4,64.8,4828.0,123.7
2021-12-26 10:00:00+00:00,202.81,116.9,89.9,4799.0,199.8
2021-12-26 11:00:00+00:00,199.4,109.8,111.0,4633.0,217.8
2021-12-26 12:00:00+00:00,193.73,103.9,139.9,4461.0,169.1
2021-12-26 13:00:00+00:00,193.3,117.2,162.8,4392.0,91.0
2021-12-26 14:00:00+00:00,193.39,150.2,197.3,4464.0,17.2
2021-12-26 15:00:00+00:00,195.65,184.3,288.6,4710.0,0.0
2021-12-26 16:00:00+00:00,217.55,248.8,392.8,4884.0,0.0
2021-12-26 17:00:00+00:00,210.58,349.8,493.0,4902.0,0.0
2021-12-26 18:00:00+00:00,207.75,425.2,606.6,4746.0,0.0
2021-12-26 19:00:00+00:00,190.69,505.7,741.1,4600.0,0.0
